ts_epoch,ts,offset,step,score,monitor_id,monitor_name,rtt,leap,error
1765191450,2025-12-08 10:57:30,-0.000269412,1,20,310,usdfw1-762zq1,33.524,,
1765191399,2025-12-08 10:56:39,0.010870888,1,19.294305801,321,brrte1-k2cg7w,158.254,,
1765191341,2025-12-08 10:55:41,-0.000348887,1,20,176,fihel4-2trgvm8,128.148,,
1765191324,2025-12-08 10:55:24,-0.000199191,1,20,87,usewr3-1a6a7hp,36.986,,
1765191275,2025-12-08 10:54:35,-0.000506471,1,20,277,usdca1-3grrbhg,38.134,,
1765191274,2025-12-08 10:54:34,,1,20,24,recentmedian,,,
1765191274,2025-12-08 10:54:34,-0.012614314,1,20,52,hkhkg1-1a6a7hp,236.714,,
1765191188,2025-12-08 10:53:08,-0.001495456,1,20,195,plwro1-1q8hbq5,136.828,,
1765191134,2025-12-08 10:52:14,0.001106253,1,20,308,ustul1-762zq1,30.858,,
1765191133,2025-12-08 10:52:13,-0.000182744,1,20,310,usdfw1-762zq1,33.444,,
1765191125,2025-12-08 10:52:05,-0.000693463,1,20,112,usiad1-1tcp71g,32.717,,
1765191074,2025-12-08 10:51:14,-0.000948908,1,19.999938965,125,defra1-3strqkc,117.785,,
1765191074,2025-12-08 10:51:14,-0.005940982,1,20,246,dehaj1-3yrg1zm,134.551,,
1765191067,2025-12-08 10:51:07,-0.003267965,1,20,341,rusvx4-r6np0t,174.908,,
1765191066,2025-12-08 10:51:06,0.001660818,1,20,174,usmdw1-2trgvm8,38.677,,
1765191016,2025-12-08 10:50:16,0.000440332,1,20,133,usday4-1tcp71g,51.239,,
1765191015,2025-12-08 10:50:15,0.023818949,1,19.986740112,347,zawkf2-1ynx3ss,229.454,,
1765191013,2025-12-08 10:50:13,0.001010356,1,20,19,usewr1-1a6a7hp,36.659,,
1765190963,2025-12-08 10:49:23,-0.00106116,1,20,277,usdca1-3grrbhg,39.02,,
1765190962,2025-12-08 10:49:22,-0.002461473,1,20,172,fihel3-2trgvm8,143.193,,
1765190956,2025-12-08 10:49:16,,1,20,24,recentmedian,,,
1765190956,2025-12-08 10:49:16,0.005296526,1,20,140,usdtw1-rg6cyf,61.505,,
1765190906,2025-12-08 10:48:26,-0.000401371,1,20,87,usewr3-1a6a7hp,36.689,,
1765190833,2025-12-08 10:47:13,-0.000392415,1,20,310,usdfw1-762zq1,34.025,,
1765190785,2025-12-08 10:46:25,-0.008868884,1,19.999807358,194,plwaw1-1q8hbq5,158.457,,
1765190781,2025-12-08 10:46:21,-0.002357002,1,19.999580383,185,plwaw1-2trgvm8,141.081,,
1765190780,2025-12-08 10:46:20,0.001071059,1,20,308,ustul1-762zq1,30.562,,
1765190778,2025-12-08 10:46:18,-0.000282512,1,20,112,usiad1-1tcp71g,32.577,,
1765190730,2025-12-08 10:45:30,-0.001337862,1,20,325,grskg1-1kb83e2,151.579,,
1765190716,2025-12-08 10:45:16,0.001478423,1,20,174,usmdw1-2trgvm8,38.528,,
1765190658,2025-12-08 10:44:18,0.002619134,1,20,335,nlams1-1x7260p,120.315,,
1765190652,2025-12-08 10:44:12,-0.000285154,1,20,277,usdca1-3grrbhg,39.68,,
1765190651,2025-12-08 10:44:11,,1,20,24,recentmedian,,,
1765190651,2025-12-08 10:44:11,-0.000540473,1,20,98,esmad1-3strqkc,136.057,,
1765190646,2025-12-08 10:44:06,-0.000039204,1,20,343,aubwu1-1fcy378,216.255,,
1765190595,2025-12-08 10:43:15,,1,20,24,recentmedian,,,
1765190595,2025-12-08 10:43:15,0.02772553,0.982153893,-35.114879608,167,ussln1-h1g2f6,107.011,,
1765190579,2025-12-08 10:42:59,-0.000732203,1,20,87,usewr3-1a6a7hp,37.35,,
1765190524,2025-12-08 10:42:04,0.000726581,1,20,351,rootp1-3mf5y85,152.319,,
1765190466,2025-12-08 10:41:06,-0.000232804,1,20,310,usdfw1-762zq1,33.446,,
1765190461,2025-12-08 10:41:01,-0.000432069,1,20,112,usiad1-1tcp71g,32.485,,
1765190458,2025-12-08 10:40:58,0.000992418,1,20,308,ustul1-762zq1,30.616,,
1765190398,2025-12-08 10:39:58,-0.000069908,1,19.999990463,289,rupee1-38crthf,158.392,,
1765190395,2025-12-08 10:39:55,0.003582354,1,20,170,usday6-1tcp71g,61.595,,
1765190338,2025-12-08 10:38:58,-0.000298987,1,20,277,usdca1-3grrbhg,39.603,,
1765190336,2025-12-08 10:38:56,-0.000749471,1,20,337,aumel1-1fcy378,226.036,,
1765190335,2025-12-08 10:38:55,0.001261098,1,20,174,usmdw1-2trgvm8,37.754,,
1765190335,2025-12-08 10:38:55,-0.001265262,1,19.999998093,92,frmrs1-3strqkc,119.092,,
1765190327,2025-12-08 10:38:47,-0.001500034,1,19.999998093,304,jphnd2-3strqkc,163.214,,
1765190273,2025-12-08 10:37:53,-0.000339237,1,20,87,usewr3-1a6a7hp,36.637,,
1765190225,2025-12-08 10:37:05,-0.002583079,1,19.823705673,345,sgsin1-1fcy378,228.879,,
1765190161,2025-12-08 10:36:01,0.00221708,1,20,333,frory1-1x7260p,117.644,,
1765190157,2025-12-08 10:35:57,-0.000175649,1,20,310,usdfw1-762zq1,33.341,,
1765190110,2025-12-08 10:35:10,,1,20,24,recentmedian,,,
1765190110,2025-12-08 10:35:10,-0.000109842,1,20,129,usmci1-3strqkc,52.821,,
1765190110,2025-12-08 10:35:10,0.00103566,1,20,308,ustul1-762zq1,30.453,,
1765190108,2025-12-08 10:35:08,-0.00057285,1,20,112,usiad1-1tcp71g,32.485,,
1765190058,2025-12-08 10:34:18,0.023868105,1,19.995985031,339,zawkf1-1ynx3ss,229.441,,
1765190009,2025-12-08 10:33:29,-0.00144479,1,20,330,mdrmo1-1mvmxwb,152.419,,
1765190006,2025-12-08 10:33:26,-0.001423237,1,19.839782715,110,mykul1-3strqkc,245.571,,
1765189999,2025-12-08 10:33:19,-0.000042775,1,20,277,usdca1-3grrbhg,39.564,,
1765189945,2025-12-08 10:32:25,-0.000337748,1,20,87,usewr3-1a6a7hp,36.929,,
1765189882,2025-12-08 10:31:22,0.001227983,1,20,174,usmdw1-2trgvm8,38.53,,
1765189878,2025-12-08 10:31:18,-0.002366976,1,20,132,usdtw1-1tcp71g,58.09,,
1765189824,2025-12-08 10:30:24,-0.000581747,1,20,310,usdfw1-762zq1,34.244,,
1765189807,2025-12-08 10:30:07,,1,20,24,recentmedian,,,
1765189807,2025-12-08 10:30:07,0.001961871,1,19.999887466,323,gbsou1-1j78t0p,117.799,,
1765189805,2025-12-08 10:30:05,0.004120808,1,20,354,frlbg1-3mf5y85,112.854,,
1765189752,2025-12-08 10:29:12,0.003089776,1,20,165,kemba1-1a6a7hp,234.629,,
1765189740,2025-12-08 10:29:00,0.001908589,1,20,291,belgg3-19sfa9p,120.462,,
1765189738,2025-12-08 10:28:58,0.003540703,1,20,308,ustul1-762zq1,35.968,,
1765189688,2025-12-08 10:28:08,-0.005359942,1,19.853309631,178,sgsin1-3strqkc,245.147,,
1765189684,2025-12-08 10:28:04,-0.000717674,1,20,112,usiad1-1tcp71g,32.378,,
1765189678,2025-12-08 10:27:58,-0.000955935,1,20,277,usdca1-3grrbhg,38.395,,
1765189583,2025-12-08 10:26:23,-0.000486935,1,20,87,usewr3-1a6a7hp,36.658,,
1765189525,2025-12-08 10:25:25,0.001434732,1,20,174,usmdw1-2trgvm8,38.515,,
1765189520,2025-12-08 10:25:20,-0.001378452,1,20,261,noosl1-9zpfzp,139.6,,
1765189465,2025-12-08 10:24:25,,1,20,24,recentmedian,,,
1765189465,2025-12-08 10:24:25,-0.000364796,1,20,310,usdfw1-762zq1,33.606,,
1765189416,2025-12-08 10:23:36,0.001116432,1,20,308,ustul1-762zq1,30.791,,
1765189416,2025-12-08 10:23:36,-0.004231214,1,19.99993515,298,uarwn2-1bzrttg,144.561,,
1765189363,2025-12-08 10:22:43,-0.000707352,1,20,277,usdca1-3grrbhg,39.42,,
1765189362,2025-12-08 10:22:42,-0.004811716,1,19.99993515,272,uarwn1-1bzrttg,145.915,,
1765189359,2025-12-08 10:22:39,-0.000882989,1,20,112,usiad1-1tcp71g,32.686,,
1765189308,2025-12-08 10:21:48,0.008623943,1,20,123,cayyz1-3strqkc,53.02,,
1765189254,2025-12-08 10:20:54,-0.000547504,1,20,87,usewr3-1a6a7hp,36.937,,
1765189248,2025-12-08 10:20:48,-0.002345872,1,19.974941254,243,cayyj1-ged71j,95.565,,
1765189191,2025-12-08 10:19:51,0.001583292,1,20,174,usmdw1-2trgvm8,38.442,,
1765189189,2025-12-08 10:19:49,0.003348248,1,20,318,uscls1-zqs0sd,90.904,,
1765189139,2025-12-08 10:18:59,-0.003226598,1,20,268,trist1-3drzsgk,154.113,,
1765189132,2025-12-08 10:18:52,,1,20,24,recentmedian,,,
1765189132,2025-12-08 10:18:52,-0.001529426,1,20,130,searn1-3strqkc,132.303,,
1765189130,2025-12-08 10:18:50,-0.000345162,1,20,310,usdfw1-762zq1,33.595,,
1765189076,2025-12-08 10:17:56,0.000826119,1,20,308,ustul1-762zq1,30.72,,
1765189019,2025-12-08 10:16:59,-0.000627899,1,20,277,usdca1-3grrbhg,38.112,,
1765189016,2025-12-08 10:16:56,-0.0009253,1,20,112,usiad1-1tcp71g,32.504,,
1765189016,2025-12-08 10:16:56,0.001218446,1,19.984121323,306,deham1-2zg3vnt,129.592,,
1765188967,2025-12-08 10:16:07,-0.000237976,1,19.999958038,228,brqsc3-2w8zaf9,117.306,,
1765188962,2025-12-08 10:16:02,-0.001815727,1,20,282,twrmq2-2c0kgjp,208.016,,
1765188913,2025-12-08 10:15:13,-0.001742481,1,20,218,rusvx3-r6np0t,181.922,,
1765188905,2025-12-08 10:15:05,-0.000435126,1,20,87,usewr3-1a6a7hp,36.691,,
1765188857,2025-12-08 10:14:17,-0.001363957,1,19.949390411,283,twtpe2-2kg9ezv,197.901,,
1765188855,2025-12-08 10:14:15,0.001537052,1,20,174,usmdw1-2trgvm8,38.6,,
1765188804,2025-12-08 10:13:24,,1,20,24,recentmedian,,,
1765188804,2025-12-08 10:13:24,-0.000318636,1,20,310,usdfw1-762zq1,33.715,,
1765188757,2025-12-08 10:12:37,,1,20,24,recentmedian,,,
1765188757,2025-12-08 10:12:37,0.028795576,0.975019872,-31.363027573,244,ussln3-h1g2f6,104.499,,
1765188740,2025-12-08 10:12:20,0.00097949,1,20,308,ustul1-762zq1,30.751,,
1765188664,2025-12-08 10:11:04,-0.000705922,1,20,277,usdca1-3grrbhg,38.133,,
1765188644,2025-12-08 10:10:44,,1,20,24,recentmedian,,,
1765188644,2025-12-08 10:10:44,-0.000986313,1,20,112,usiad1-1tcp71g,32.488,,
1765188583,2025-12-08 10:09:43,0.000441854,1,20,133,usday4-1tcp71g,50.999,,
1765188525,2025-12-08 10:08:45,0.000897552,1,20,19,usewr1-1a6a7hp,36.581,,
1765188521,2025-12-08 10:08:41,0.000843139,1,20,174,usmdw1-2trgvm8,38.723,,
1765188520,2025-12-08 10:08:40,-0.000248044,1,20,87,usewr3-1a6a7hp,37.084,,
1765188472,2025-12-08 10:07:52,-0.000150458,1,20,310,usdfw1-762zq1,33.611,,
1765188457,2025-12-08 10:07:37,-0.001491534,1,20,287,jphnd1-2c0kgjp,161.679,,
1765188408,2025-12-08 10:06:48,0.001048871,1,20,308,ustul1-762zq1,30.541,,
1765188358,2025-12-08 10:05:58,-0.000723954,1,20,277,usdca1-3grrbhg,39.4,,
1765188306,2025-12-08 10:05:06,,1,20,24,recentmedian,,,
1765188306,2025-12-08 10:05:06,-0.000096648,1,20,284,twtpe3-2kg9ezv,199.79,,
1765188300,2025-12-08 10:05:00,,1,20,24,recentmedian,,,
1765188300,2025-12-08 10:05:00,0.000151256,1,15.809975624,148,dehaj1-z4ytm9,135.377,,
1765188298,2025-12-08 10:04:58,-0.001077384,1,20,112,usiad1-1tcp71g,32.393,,
1765188297,2025-12-08 10:04:57,-0.0013784,1,20,256,mdrmo1-13et1by,153.761,,
1765188225,2025-12-08 10:03:45,,1,20,24,recentmedian,,,
1765188225,2025-12-08 10:03:45,-0.003404452,1,20,9,ussjc1-1a6a7hp,74.849,,
1765188172,2025-12-08 10:02:52,-0.000263896,1,20,87,usewr3-1a6a7hp,37.265,,
1765188168,2025-12-08 10:02:48,-0.000309517,1,20,310,usdfw1-762zq1,33.885,,
1765188167,2025-12-08 10:02:47,-0.003104673,1,19.999998093,254,uslax1-3strqkc,66.106,,
1765188114,2025-12-08 10:01:54,-0.001051074,1,20,296,zajnb1-1mvmxwb,273.287,,
1765188112,2025-12-08 10:01:52,0.001472963,1,20,174,usmdw1-2trgvm8,38.466,,
1765188104,2025-12-08 10:01:44,0.000937784,1,20,308,ustul1-762zq1,30.266,,
1765188056,2025-12-08 10:00:56,-0.000788392,1,20,277,usdca1-3grrbhg,37.927,,
1765187986,2025-12-08 09:59:46,-0.001100293,1,20,112,usiad1-1tcp71g,32.392,,
1765187969,2025-12-08 09:59:29,0.003424381,1,19.999996185,257,hkhkg1-3strqkc,223.348,,
1765187920,2025-12-08 09:58:40,,1,20,24,recentmedian,,,
1765187920,2025-12-08 09:58:40,-0.002973195,1,19.990224838,280,twrmq1-2c0kgjp,209.298,,
1765187859,2025-12-08 09:57:39,-0.000344573,1,20,310,usdfw1-762zq1,33.832,,
1765187806,2025-12-08 09:56:46,-0.000216444,1,20,87,usewr3-1a6a7hp,36.984,,
1765187801,2025-12-08 09:56:41,0.002356488,1,20,25,inblr1-1a6a7hp,256.874,,
1765187752,2025-12-08 09:55:52,0.001220669,1,20,174,usmdw1-2trgvm8,37.798,,
1765187749,2025-12-08 09:55:49,0.001108147,1,20,308,ustul1-762zq1,30.486,,
1765187748,2025-12-08 09:55:48,-0.001873265,1,20,277,usdca1-3grrbhg,39.785,,
1765187693,2025-12-08 09:54:53,-0.00029443,1,20,129,usmci1-3strqkc,51.309,,
1765187673,2025-12-08 09:54:33,-0.007969177,1,20,312,ussjc1-762zq1,82.932,,
1765187610,2025-12-08 09:53:30,,1,20,24,recentmedian,,,
1765187610,2025-12-08 09:53:30,-0.00116185,1,20,112,usiad1-1tcp71g,32.611,,
1765187494,2025-12-08 09:51:34,-0.00041313,1,20,310,usdfw1-762zq1,33.761,,
1765187487,2025-12-08 09:51:27,-0.000248366,1,20,87,usewr3-1a6a7hp,36.869,,
1765187487,2025-12-08 09:51:27,-0.000191463,1,20,250,frlbg1-3strqkc,107.649,,
1765187437,2025-12-08 09:50:37,-0.00094969,1,20,277,usdca1-3grrbhg,38.478,,
1765187434,2025-12-08 09:50:34,-0.000073904,1,20,132,usdtw1-1tcp71g,60.131,,
1765187387,2025-12-08 09:49:47,0.001931615,1,20,174,usmdw1-2trgvm8,39.358,,
1765187385,2025-12-08 09:49:45,0.000222907,1,20,308,ustul1-762zq1,32.4,,
1765187309,2025-12-08 09:48:29,-0.001029341,1,20,112,usiad1-1tcp71g,32.483,,
1765187290,2025-12-08 09:48:10,-0.001297853,1,20,294,ltvno1-344ectk,139.32,,
1765187242,2025-12-08 09:47:22,,1,20,24,recentmedian,,,
1765187242,2025-12-08 09:47:22,-0.000130062,1,19.999998093,198,brqsc1-2w8zaf9,125.803,,
1765187237,2025-12-08 09:47:17,0.004683366,1,19.994594574,190,frory1-1q8hbq5,125.073,,
1765187181,2025-12-08 09:46:21,-0.005829459,1,17.931621552,113,inbom1-3strqkc,294.636,,
1765187177,2025-12-08 09:46:17,0.00269109,1,19.977508545,235,frcqf1-3strqkc,117.394,,
1765187121,2025-12-08 09:45:21,-0.000178679,1,20,87,usewr3-1a6a7hp,37.03,,
1765187116,2025-12-08 09:45:16,-0.000817386,1,20,277,usdca1-3grrbhg,40.412,,
1765187065,2025-12-08 09:44:25,-0.001299241,1,20,264,gblhr1-32yzyvc,107.361,,
1765187059,2025-12-08 09:44:19,-0.00078513,1,20,310,usdfw1-762zq1,34.613,,
1765187058,2025-12-08 09:44:18,,1,20,24,recentmedian,,,
1765187058,2025-12-08 09:44:18,0.000790861,1,19.979772568,108,dehhn1-3strqkc,117.157,,
1765187009,2025-12-08 09:43:29,0.000120931,1,20,308,ustul1-762zq1,32.118,,
1765187002,2025-12-08 09:43:22,0.001598845,1,20,174,usmdw1-2trgvm8,38.765,,
1765187001,2025-12-08 09:43:21,0.000516915,1,20,326,chzrh1-1xmhyma,117.74,,
1765186998,2025-12-08 09:43:18,-0.001207638,1,20,112,usiad1-1tcp71g,32.68,,
1765186948,2025-12-08 09:42:28,0.000190278,1,19.999994278,259,gbbhx1-3drzsgk,108.745,,
1765186895,2025-12-08 09:41:35,0.008381625,1,20,123,cayyz1-3strqkc,52.448,,
1765186843,2025-12-08 09:40:43,-0.005126046,1,20,248,debwe1-3yrg1zm,136.535,,
1765186841,2025-12-08 09:40:41,0.001617592,1,19.978544235,164,twtsa1-3qr47rx,192.751,,
1765186788,2025-12-08 09:39:48,-0.000399849,1,20,87,usewr3-1a6a7hp,36.712,,
1765186786,2025-12-08 09:39:46,-0.000015978,1,20,277,usdca1-3grrbhg,39.282,,
1765186730,2025-12-08 09:38:50,,1,20,24,recentmedian,,,
1765186730,2025-12-08 09:38:50,-0.00138888,1,20,100,jphnd1-3strqkc,161.143,,
1765186672,2025-12-08 09:37:52,-0.001076602,1,20,112,usiad1-1tcp71g,32.374,,
1765186661,2025-12-08 09:37:41,0.001716893,1,20,174,usmdw1-2trgvm8,38.542,,
1765186607,2025-12-08 09:36:47,-0.000578973,1,20,310,usdfw1-762zq1,33.795,,
1765186556,2025-12-08 09:35:56,0.000094581,1,19.999862671,263,nokrs1-2kesjr8,128.152,,
1765186468,2025-12-08 09:34:28,-0.000643481,1,20,87,usewr3-1a6a7hp,37.911,,
1765186419,2025-12-08 09:33:39,-0.000967656,1,20,102,nlein1-3strqkc,112.653,,
1765186413,2025-12-08 09:33:33,-0.000534601,1,20,277,usdca1-3grrbhg,38.348,,
1765186412,2025-12-08 09:33:32,0.000219085,1,20,308,ustul1-762zq1,32.382,,
1765186361,2025-12-08 09:32:41,,1,20,24,recentmedian,,,
1765186361,2025-12-08 09:32:41,-0.001036561,1,20,112,usiad1-1tcp71g,32.489,,
1765186298,2025-12-08 09:31:38,-0.000503508,1,20,310,usdfw1-762zq1,33.556,,
1765186295,2025-12-08 09:31:35,0.00147993,1,20,174,usmdw1-2trgvm8,38.513,,
1765186244,2025-12-08 09:30:44,-0.000092496,1,19.996709824,127,denue1-3strqkc,135.653,,
1765186241,2025-12-08 09:30:41,-0.002148897,1,20,151,ussfo1-1a6a7hp,72.092,,
1765186181,2025-12-08 09:29:41,-0.000975648,1,20,133,usday4-1tcp71g,48.282,,
1765186105,2025-12-08 09:28:25,0.000956472,1,20,19,usewr1-1a6a7hp,36.789,,
1765186101,2025-12-08 09:28:21,-0.000479253,1,20,87,usewr3-1a6a7hp,36.685,,
1765186054,2025-12-08 09:27:34,-0.000248734,1,20,112,usiad1-1tcp71g,33.857,,
1765186006,2025-12-08 09:26:46,,1,20,24,recentmedian,,,
1765186006,2025-12-08 09:26:46,-0.002567792,1,20,39,twtpe1-2kg9ezv,207.868,,
1765185942,2025-12-08 09:25:42,0.001539313,1,20,174,usmdw1-2trgvm8,38.379,,
1765185886,2025-12-08 09:24:46,0.002489527,1,20,308,ustul1-762zq1,38.913,,
1765185876,2025-12-08 09:24:36,-0.000263579,1,20,310,usdfw1-762zq1,33.644,,
1765185829,2025-12-08 09:23:49,-0.000234827,1,20,277,usdca1-3grrbhg,39.003,,
1765185827,2025-12-08 09:23:47,0.00134778,1,19.979501724,59,descn2-19sfa9p,121.663,,
1765185764,2025-12-08 09:22:44,-0.000679887,1,20,87,usewr3-1a6a7hp,37.626,,
1765185752,2025-12-08 09:22:32,-0.001037613,1,20,112,usiad1-1tcp71g,32.467,,
1765185686,2025-12-08 09:21:26,-0.058645464,0.776010692,19.580839157,17,sgsin1-1a6a7hp,349.017,,
1765185635,2025-12-08 09:20:35,,1,20,24,recentmedian,,,
1765185635,2025-12-08 09:20:35,0.002000314,1,20,174,usmdw1-2trgvm8,39.261,,
1765185508,2025-12-08 09:18:28,-0.000082516,1,20,310,usdfw1-762zq1,33.543,,
1765185461,2025-12-08 09:17:41,0.002402038,1,20,308,ustul1-762zq1,38.212,,
1765185460,2025-12-08 09:17:40,-0.000198392,1,20,171,ausyd1-2trgvm8,216.386,,
1765185454,2025-12-08 09:17:34,-0.000594902,1,20,87,usewr3-1a6a7hp,37.639,,
1765185406,2025-12-08 09:16:46,-0.00112942,1,20,112,usiad1-1tcp71g,32.737,,
1765185405,2025-12-08 09:16:45,-0.000656551,1,20,220,clkna2-k2cg7w,100.033,,
1765185355,2025-12-08 09:15:55,-0.000962431,1,20,277,usdca1-3grrbhg,39.005,,
1765185293,2025-12-08 09:14:53,0.001635539,1,20,174,usmdw1-2trgvm8,38.44,,
1765185289,2025-12-08 09:14:49,0.002085067,1,20,231,bgsof1-3strqkc,145.408,,
1765185275,2025-12-08 09:14:35,0.000105757,1,20,129,usmci1-3strqkc,52.14,,
1765185223,2025-12-08 09:13:43,0.000817099,1,20,35,sgsin3-1a6a7hp,235.389,,
1765185221,2025-12-08 09:13:41,,1,20,24,recentmedian,,,
1765185221,2025-12-08 09:13:41,-0.001079936,1,20,21,deksf1-1a6a7hp,116.803,,
1765185165,2025-12-08 09:12:45,-0.000079932,1,20,310,usdfw1-762zq1,33.346,,
1765185158,2025-12-08 09:12:38,0.000924638,1,20,308,ustul1-762zq1,30.373,,
1765185101,2025-12-08 09:11:41,0.00324028,1,20,46,nlams2-1a6a7hp,120.264,,
1765185099,2025-12-08 09:11:39,-0.000476482,1,19.999885559,146,fihel2-z4ytm9,127.686,,
1765185097,2025-12-08 09:11:37,-0.000279579,1,20,87,usewr3-1a6a7hp,36.948,,
1765185048,2025-12-08 09:10:48,0.003814486,1,20,11,nlams1-1a6a7hp,121.816,,
1765185046,2025-12-08 09:10:46,-0.000657169,1,20,138,brvcp1-k2cg7w,114.231,,
1765185042,2025-12-08 09:10:42,-0.001056007,1,20,112,usiad1-1tcp71g,32.687,,
1765184994,2025-12-08 09:09:54,-0.004650896,1,19.910810471,158,sgsin1-z4ytm9,235.574,,
1765184994,2025-12-08 09:09:54,0.000052028,1,20,132,usdtw1-1tcp71g,57.911,,
1765184945,2025-12-08 09:09:05,0.000124252,1,20,144,defra1-z4ytm9,116.179,,
1765184944,2025-12-08 09:09:04,-0.000123661,1,20,277,usdca1-3grrbhg,39.08,,
1765184938,2025-12-08 09:08:58,0.001577352,1,20,174,usmdw1-2trgvm8,38.299,,
1765184885,2025-12-08 09:08:05,,1,20,24,recentmedian,,,
1765184885,2025-12-08 09:08:05,-0.005553058,1,20,187,plkrk2-361g4fk,153.081,,
1765184822,2025-12-08 09:07:02,-0.005454978,1,20,96,depad1-3strqkc,135.274,,
1765184770,2025-12-08 09:06:10,-0.000339901,1,20,310,usdfw1-762zq1,33.685,,
1765184770,2025-12-08 09:06:10,-0.005385973,1,19.999996185,301,rusvo1-r6np0t,176.848,,
1765184767,2025-12-08 09:06:07,-0.000832799,1,20,50,kricn1-1a6a7hp,191.163,,
1765184718,2025-12-08 09:05:18,0.000498858,1,20,308,ustul1-762zq1,34.456,,
1765184715,2025-12-08 09:05:15,-0.000407203,1,20,87,usewr3-1a6a7hp,36.771,,
1765184666,2025-12-08 09:04:26,-0.001076424,1,20,112,usiad1-1tcp71g,32.606,,
1765184617,2025-12-08 09:03:37,-0.007066941,1,20,149,zajnb2-1ynx3ss,287.348,,
1765184599,2025-12-08 09:03:19,0.001299032,1,20,174,usmdw1-2trgvm8,37.705,,
1765184549,2025-12-08 09:02:29,0.000409437,1,19.999998093,104,gblcy1-3strqkc,112.4,,
1765184549,2025-12-08 09:02:29,,1,20,24,recentmedian,,,
1765184489,2025-12-08 09:01:29,0.008369425,1,20,123,cayyz1-3strqkc,52.034,,
1765184486,2025-12-08 09:01:26,-0.000729436,1,20,277,usdca1-3grrbhg,38.025,,
1765184437,2025-12-08 09:00:37,-0.000396375,1,20,310,usdfw1-762zq1,33.504,,
1765184389,2025-12-08 08:59:49,-0.002753983,1,19.999444962,106,ussmo1-3strqkc,73.572,,
1765184378,2025-12-08 08:59:38,-0.000478097,1,20,87,usewr3-1a6a7hp,36.744,,
1765184325,2025-12-08 08:58:45,0.001152405,1,20,308,ustul1-762zq1,30.712,,
1765184324,2025-12-08 08:58:44,0.000949088,1,20,119,cncan1-p7px10,240.936,,
1765184324,2025-12-08 08:58:44,-0.001107231,1,20,112,usiad1-1tcp71g,32.45,,
1765184267,2025-12-08 08:57:47,-0.001349327,1,20,54,defra3-jsdnqw,117.765,,
1765184257,2025-12-08 08:57:37,0.001684943,1,20,174,usmdw1-2trgvm8,38.667,,
1765184185,2025-12-08 08:56:25,0.008879268,1,19.257164001,321,brrte1-k2cg7w,157.227,,
1765184136,2025-12-08 08:55:36,0.00005448,1,20,176,fihel4-2trgvm8,128,,
1765184125,2025-12-08 08:55:25,,1,20,24,recentmedian,,,
1765184125,2025-12-08 08:55:25,-0.000124041,1,20,310,usdfw1-762zq1,33.479,,
1765184074,2025-12-08 08:54:34,-0.00013684,1,20,87,usewr3-1a6a7hp,36.938,,
1765184073,2025-12-08 08:54:33,-0.000780528,1,20,277,usdca1-3grrbhg,37.81,,
1765184068,2025-12-08 08:54:28,-0.000877122,1,20,52,hkhkg1-1a6a7hp,217.654,,
1765184013,2025-12-08 08:53:33,0.000408862,1,20,308,ustul1-762zq1,32.56,,
1765184003,2025-12-08 08:53:23,-0.001003132,1,20,112,usiad1-1tcp71g,32.676,,
1765183936,2025-12-08 08:52:16,0.002054254,1,20,174,usmdw1-2trgvm8,39.18,,
1765183933,2025-12-08 08:52:13,-0.009618232,1,20,195,plwro1-1q8hbq5,159.612,,
1765183846,2025-12-08 08:50:46,-0.003529353,1,20,341,rusvx4-r6np0t,175.322,,
1765183832,2025-12-08 08:50:32,-0.005214498,1,20,246,dehaj1-3yrg1zm,135.518,,
1765183831,2025-12-08 08:50:31,-0.001143854,1,19.99993515,125,defra1-3strqkc,118.222,,
1765183781,2025-12-08 08:49:41,-0.000195524,1,20,310,usdfw1-762zq1,33.44,,
1765183778,2025-12-08 08:49:38,,1,20,24,recentmedian,,,
1765183778,2025-12-08 08:49:38,0.023635224,1,19.986042023,347,zawkf2-1ynx3ss,228.823,,
1765183773,2025-12-08 08:49:33,-0.000614447,1,20,133,usday4-1tcp71g,48.457,,
1765183726,2025-12-08 08:48:46,-0.000862754,1,20,277,usdca1-3grrbhg,38.993,,
1765183722,2025-12-08 08:48:42,0.005361257,1,20,140,usdtw1-rg6cyf,61.273,,
1765183719,2025-12-08 08:48:39,-0.002470657,1,20,172,fihel3-2trgvm8,143.105,,
1765183712,2025-12-08 08:48:32,-0.000432563,1,20,87,usewr3-1a6a7hp,36.891,,
1765183664,2025-12-08 08:47:44,-0.001040637,1,20,112,usiad1-1tcp71g,32.456,,
1765183658,2025-12-08 08:47:38,0.000589315,1,20,308,ustul1-762zq1,33.325,,
1765183608,2025-12-08 08:46:48,0.001374478,1,20,174,usmdw1-2trgvm8,37.861,,
1765183602,2025-12-08 08:46:42,0.001279185,1,20,19,usewr1-1a6a7hp,38.961,,
1765183546,2025-12-08 08:45:46,-0.009257616,1,19.999797821,194,plwaw1-1q8hbq5,158.923,,
1765183543,2025-12-08 08:45:43,-0.003429753,1,19.999557495,185,plwaw1-2trgvm8,139.219,,
1765183444,2025-12-08 08:44:04,-0.001448591,1,20,343,aubwu1-1fcy378,218.832,,
1765183444,2025-12-08 08:44:04,,1,20,24,recentmedian,,,
1765183444,2025-12-08 08:44:04,-0.001248598,1,20,325,grskg1-1kb83e2,149.727,,
